,access_pt_id,site_id,has_agi,has_sac,has_sssi,is_protected,designation_count,snap_distance_m,easting,northing,geometry
2367,ap_0301356,82,True,False,False,False,1,0.0,449105.3200000003,197217.41999999993,POINT (449105.3200000003 197217.41999999993)
2368,ap_0301357,82,True,False,False,False,1,0.17641057147573,448843.1699999999,197285.94999999925,POINT (448843.1699999999 197285.94999999925)
2369,ap_0301358,82,True,False,False,False,1,0.31193060588492494,448939.78000000026,197337.30000000075,POINT (448939.78000000026 197337.30000000075)
2370,ap_0301359,82,True,False,False,False,1,0.3212499621055019,448693.5700000003,197382.26999999955,POINT (448693.5700000003 197382.26999999955)
2371,ap_0301360,82,True,False,False,False,1,0.0,448693.95999999996,197398.01999999955,POINT (448693.95999999996 197398.01999999955)
2372,ap_0301361,82,True,False,False,False,1,0.0,448761.5700000003,197408.40000000037,POINT (448761.5700000003 197408.40000000037)
2373,ap_0301362,82,True,False,False,False,1,0.0,449071.26999999955,197428.00999999978,POINT (449071.26999999955 197428.00999999978)
2374,ap_0301364,114,True,False,False,False,1,0.0,448063.73000000045,198029.59999999963,POINT (448063.73000000045 198029.59999999963)
2375,ap_0301365,117,True,False,False,False,1,0.12369316803668216,449012.03000000026,198398.11999999918,POINT (449012.03000000026 198398.11999999918)
2376,ap_0301367,113,True,False,False,False,1,0.20171159501928404,448258.29000000004,198508.75,POINT (448258.29000000004 198508.75)
2377,ap_0301369,117,True,False,False,False,1,0.0,449146.9000000004,198578.15000000037,POINT (449146.9000000004 198578.15000000037)
2378,ap_0301372,110,True,False,False,False,1,0.3177216689240884,448337.3200000003,198880.02999999933,POINT (448337.3200000003 198880.02999999933)
2379,ap_0301373,49,True,False,False,False,1,0.09432223598892292,449525.8700000001,195850.11999999918,POINT (449525.8700000001 195850.11999999918)
2380,ap_0301374,49,True,False,False,False,1,0.0,449276.29000000004,195858.8200000003,POINT (449276.29000000004 195858.8200000003)
2381,ap_0301375,49,True,False,False,False,1,0.1475804857153059,449299.76999999955,195862.27999999933,POINT (449299.76999999955 195862.27999999933)
2382,ap_0301376,49,True,False,False,False,1,0.017888543420158207,449292.48000000045,195865.77999999933,POINT (449292.48000000045 195865.77999999933)
2383,ap_0301377,82,True,False,False,False,1,0.5021452035956787,449493.5,196100.94999999925,POINT (449493.5 196100.94999999925)
2384,ap_0301378,82,True,False,False,False,1,0.3404588005506319,449527.2999999998,196120.80000000075,POINT (449527.2999999998 196120.80000000075)
2385,ap_0301379,82,True,False,False,False,1,0.24999999962747096,449527.1500000004,196121.19999999925,POINT (449527.1500000004 196121.19999999925)
2386,ap_0301380,82,True,False,False,False,1,0.0,449223.66000000015,196447.97000000067,POINT (449223.66000000015 196447.97000000067)
2387,ap_0301381,82,True,False,False,False,1,0.0,449261.9900000002,196452.58000000007,POINT (449261.9900000002 196452.58000000007)
2388,ap_0301382,82,True,False,False,False,1,0.0,449288.8799999999,196458.16000000015,POINT (449288.8799999999 196458.16000000015)
2389,ap_0301383,82,True,False,False,False,1,0.0,449496.8099999996,196497.16999999993,POINT (449496.8099999996 196497.16999999993)
2390,ap_0301384,82,True,False,False,False,1,0.0,449993.5,196587.0700000003,POINT (449993.5 196587.0700000003)
2391,ap_0301385,82,True,False,False,False,1,11.766290834651265,450002.7000000002,196598.66000000015,POINT (450002.7000000002 196598.66000000015)
2392,ap_0301386,82,True,False,False,False,1,0.0,449472.2000000002,196602.83000000007,POINT (449472.2000000002 196602.83000000007)
2393,ap_0301387,82,True,False,False,False,1,0.0,449445.98000000045,196603.5,POINT (449445.98000000045 196603.5)
2394,ap_0301388,82,True,False,False,False,1,0.324786525915774,449561.1299999999,196789.31000000052,POINT (449561.1299999999 196789.31000000052)
2395,ap_0301389,82,True,False,False,False,1,0.4327608665284376,449509.4000000004,196874.38000000082,POINT (449509.4000000004 196874.38000000082)
2396,ap_0301390,82,True,False,False,False,1,0.0,450075.41000000015,197052.19999999925,POINT (450075.41000000015 197052.19999999925)
2397,ap_0301391,82,True,False,False,False,1,0.0,450092.58999999985,197055.59999999963,POINT (450092.58999999985 197055.59999999963)
2398,ap_0301392,82,True,False,False,False,1,0.0,450163.6500000004,197059.40000000037,POINT (450163.6500000004 197059.40000000037)
2399,ap_0301393,82,True,False,False,False,1,0.39000000045276606,449899.63999999966,197085.15000000037,POINT (449899.63999999966 197085.15000000037)
2400,ap_0301394,82,True,False,False,False,1,0.0,450184.63999999966,197102.24000000022,POINT (450184.63999999966 197102.24000000022)
2401,ap_0301395,82,True,False,False,False,1,0.0,450094.29000000004,197107.11999999918,POINT (450094.29000000004 197107.11999999918)
2402,ap_0301396,82,True,False,False,False,1,0.1754524482387976,449934.6299999999,197116.6099999994,POINT (449934.6299999999 197116.6099999994)
2403,ap_0301397,82,True,False,False,False,1,0.0,449950.95999999996,197149.81000000052,POINT (449950.95999999996 197149.81000000052)
2404,ap_0301398,82,True,False,False,False,1,0.0,449277.25,197167.19999999925,POINT (449277.25 197167.19999999925)
2405,ap_0301399,82,True,False,False,False,1,0.0,450317.25,197168.69999999925,POINT (450317.25 197168.69999999925)
2406,ap_0301400,82,True,False,False,False,1,0.0,450195.9400000004,197169.88000000082,POINT (450195.9400000004 197169.88000000082)
2407,ap_0301401,82,True,False,False,False,1,0.0,450182.38999999966,197180.26999999955,POINT (450182.38999999966 197180.26999999955)
2408,ap_0301402,82,True,False,False,False,1,0.08597853004295504,450560.41000000015,197183.4600000009,POINT (450560.41000000015 197183.4600000009)
2409,ap_0301403,82,True,False,False,False,1,0.20615528164228927,449273.6799999997,197187.4299999997,POINT (449273.6799999997 197187.4299999997)
2410,ap_0301435,117,True,False,False,False,1,0.11451966712941052,450649.7999999998,198600.34999999963,POINT (450649.7999999998 198600.34999999963)
2411,ap_0301436,118,True,False,False,False,1,0.0,450691.3200000003,198276.33000000007,POINT (450691.3200000003 198276.33000000007)
2412,ap_0301437,118,True,False,False,False,1,0.45343136233139736,450695.33999999985,198565.69999999925,POINT (450695.33999999985 198565.69999999925)
2413,ap_0301438,118,True,False,False,False,1,0.0,450712.11000000034,198279.4299999997,POINT (450712.11000000034 198279.4299999997)
2414,ap_0301439,118,True,False,False,False,1,0.0,450712.45999999996,198528.05000000075,POINT (450712.45999999996 198528.05000000075)
2415,ap_0301440,118,True,False,False,False,1,0.0,450725.7599999998,198547.81000000052,POINT (450725.7599999998 198547.81000000052)
2416,ap_0301441,118,True,False,False,False,1,0.0,450732.16000000015,198556.50999999978,POINT (450732.16000000015 198556.50999999978)
2417,ap_0301442,118,True,False,False,False,1,0.15264919436132574,450765.20999999996,198576.01999999955,POINT (450765.20999999996 198576.01999999955)
2418,ap_0301443,118,True,False,False,False,1,0.553172667599199,450767.36000000034,198316.58000000007,POINT (450767.36000000034 198316.58000000007)
2419,ap_0301444,118,True,False,False,False,1,0.0,450769.7400000002,198522.40000000037,POINT (450769.7400000002 198522.40000000037)
2420,ap_0301445,50,True,False,False,False,1,0.0,450775.4000000004,195244.01999999955,POINT (450775.4000000004 195244.01999999955)
2421,ap_0301446,118,True,False,False,False,1,0.30081963523184385,450776.33999999985,198231.58999999985,POINT (450776.33999999985 198231.58999999985)
2422,ap_0301447,50,True,False,False,False,1,0.0,450853.9500000002,195278.15000000037,POINT (450853.9500000002 195278.15000000037)
2423,ap_0301448,86,True,False,False,False,1,0.2778010018505885,450884.3799999999,197845.0,POINT (450884.3799999999 197845)
2424,ap_0301449,86,True,False,False,False,1,0.0,450901.9299999997,197809.1400000006,POINT (450901.9299999997 197809.1400000006)
2425,ap_0301450,85,True,False,False,False,1,0.43382023873984854,450970.61000000034,197694.18999999948,POINT (450970.61000000034 197694.18999999948)
2426,ap_0301452,118,True,False,False,False,1,0.0,451076.25,198826.80000000075,POINT (451076.25 198826.80000000075)
2427,ap_0301453,118,True,False,False,False,1,0.0,451080.16000000015,198800.1099999994,POINT (451080.16000000015 198800.1099999994)
2428,ap_0301454,118,True,False,False,False,1,0.0,451095.20999999996,198843.23000000045,POINT (451095.20999999996 198843.23000000045)
2429,ap_0301455,118,True,False,False,False,1,0.23000000044703484,451109.23000000045,198883.0,POINT (451109.23000000045 198883)
2430,ap_0301456,84,True,False,False,False,1,0.21230769214721829,451146.0800000001,197462.6400000006,POINT (451146.0800000001 197462.6400000006)
2431,ap_0301461,118,True,False,False,False,1,0.0,451520.1799999997,198335.2100000009,POINT (451520.1799999997 198335.2100000009)
2432,ap_0301462,118,True,False,False,False,1,0.0,451596.04000000004,198508.88000000082,POINT (451596.04000000004 198508.88000000082)
2433,ap_0301463,118,True,False,False,False,1,0.0,451601.61000000034,198486.43999999948,POINT (451601.61000000034 198486.43999999948)
2434,ap_0301464,118,True,False,False,False,1,0.24207436929067036,451680.1900000004,198515.15000000037,POINT (451680.1900000004 198515.15000000037)
2435,ap_0301465,118,True,False,False,False,1,0.0,452030.4199999999,198489.66999999993,POINT (452030.4199999999 198489.66999999993)
2436,ap_0301528,35,True,False,False,False,1,0.14035668905478876,449707.9900000002,193028.8599999994,POINT (449707.9900000002 193028.8599999994)
2437,ap_0301529,35,True,False,False,False,1,0.0,449732.9299999997,193033.02999999933,POINT (449732.9299999997 193033.02999999933)
2438,ap_0301531,35,True,False,False,False,1,0.0,450066.9500000002,193564.55000000075,POINT (450066.9500000002 193564.55000000075)
2439,ap_0301532,35,True,False,False,False,1,0.0,450471.96999999974,193599.69999999925,POINT (450471.96999999974 193599.69999999925)
2440,ap_0301533,35,True,False,False,False,1,0.0,450378.4299999997,193620.27999999933,POINT (450378.4299999997 193620.27999999933)
2441,ap_0301534,35,True,False,False,False,1,0.0,450330.9400000004,193649.59999999963,POINT (450330.9400000004 193649.59999999963)
2442,ap_0301535,49,True,False,False,False,1,0.0,450384.98000000045,194147.31000000052,POINT (450384.98000000045 194147.31000000052)
2443,ap_0301536,49,True,False,False,False,1,0.19770979008269374,450501.41000000015,194155.66000000015,POINT (450501.41000000015 194155.66000000015)
2444,ap_0301537,49,True,False,False,False,1,0.0,450431.9199999999,194181.19999999925,POINT (450431.9199999999 194181.19999999925)
2445,ap_0301538,49,True,False,False,False,1,0.34882660419008715,450440.5700000003,194185.91999999993,POINT (450440.5700000003 194185.91999999993)
2446,ap_0301539,49,True,False,False,False,1,0.0,450452.3799999999,194213.47000000067,POINT (450452.3799999999 194213.47000000067)
2447,ap_0301540,49,True,False,False,False,1,0.0,450181.03000000026,194957.19999999925,POINT (450181.03000000026 194957.19999999925)
2448,ap_0301541,49,True,False,False,False,1,0.17460757472295124,450193.9400000004,194962.77999999933,POINT (450193.9400000004 194962.77999999933)
2449,ap_0301542,49,True,False,False,False,1,0.18077419710972453,450217.3499999996,195041.18999999948,POINT (450217.3499999996 195041.18999999948)
2450,ap_0301543,49,True,False,False,False,1,0.48600411440637437,450325.38999999966,195063.2899999991,POINT (450325.38999999966 195063.2899999991)
2451,ap_0301544,49,True,False,False,False,1,0.0,450277.4900000002,195069.0700000003,POINT (450277.4900000002 195069.0700000003)
2452,ap_0301546,49,True,False,False,False,1,0.13601470588163192,449875.95999999996,195571.86999999918,POINT (449875.95999999996 195571.86999999918)
2453,ap_0301547,49,True,False,False,False,1,0.044769503438944244,449354.8300000001,195639.08000000007,POINT (449354.8300000001 195639.08000000007)
2454,ap_0301548,49,True,False,False,False,1,0.0,449386.48000000045,195639.90000000037,POINT (449386.48000000045 195639.90000000037)
2455,ap_0301549,49,True,False,False,False,1,0.2569230767683341,449433.2599999998,195649.16999999993,POINT (449433.2599999998 195649.16999999993)
2456,ap_0301550,49,True,False,False,False,1,0.0,449480.9500000002,195658.41000000015,POINT (449480.9500000002 195658.41000000015)
2457,ap_0301551,49,True,False,False,False,1,0.0,449392.3099999996,195658.72000000067,POINT (449392.3099999996 195658.72000000067)
2458,ap_0301552,49,True,False,False,False,1,1.3685692512515828,449207.9500000002,195660.36999999918,POINT (449207.9500000002 195660.36999999918)
2459,ap_0301553,49,True,False,False,False,1,0.34817338388575747,449379.7000000002,195681.7100000009,POINT (449379.7000000002 195681.7100000009)
2460,ap_0301554,49,True,False,False,False,1,0.0,449345.4000000004,195730.5399999991,POINT (449345.4000000004 195730.5399999991)
2461,ap_0301555,49,True,False,False,False,1,0.0,449351.5599999996,195742.41000000015,POINT (449351.5599999996 195742.41000000015)
2462,ap_0301556,49,True,False,False,False,1,0.0,449278.3300000001,195785.08000000007,POINT (449278.3300000001 195785.08000000007)
2463,ap_0301557,49,True,False,False,False,1,0.0,449358.1200000001,195791.6099999994,POINT (449358.1200000001 195791.6099999994)
2464,ap_0301558,49,True,False,False,False,1,0.0,449306.33999999985,195835.94999999925,POINT (449306.33999999985 195835.94999999925)
2465,ap_0301559,33,True,False,False,False,1,0.0,440706.96999999974,192751.83999999985,POINT (440706.96999999974 192751.83999999985)
2466,ap_0301560,33,True,False,False,False,1,0.0,440614.3300000001,192828.0,POINT (440614.3300000001 192828)
2467,ap_0301561,33,True,False,False,False,1,0.0,440656.53000000026,192937.8900000006,POINT (440656.53000000026 192937.8900000006)
2468,ap_0301580,47,True,False,False,False,1,0.25298221246005825,439016.9900000002,194261.26999999955,POINT (439016.9900000002 194261.26999999955)
2469,ap_0301581,46,True,False,False,False,1,0.38054867870863424,438098.83999999985,194415.6400000006,POINT (438098.83999999985 194415.6400000006)
2470,ap_0301585,66,True,False,False,False,1,28.9045066899015,436034.3499999996,196513.9299999997,POINT (436034.3499999996 196513.9299999997)
2471,ap_0301590,101,True,False,False,False,1,10.488736853369787,441037.73000000045,198259.40000000037,POINT (441037.73000000045 198259.40000000037)
2472,ap_0301591,33,True,False,False,False,1,0.0,441295.08999999985,192874.99000000022,POINT (441295.08999999985 192874.99000000022)
2473,ap_0301592,33,True,False,False,False,1,0.0,441313.53000000026,192914.2899999991,POINT (441313.53000000026 192914.2899999991)
2474,ap_0301593,33,True,False,False,False,1,0.15019194880143938,441353.1500000004,192882.8900000006,POINT (441353.1500000004 192882.8900000006)
2475,ap_0301594,33,True,False,False,False,1,0.0,441629.9900000002,192671.55000000075,POINT (441629.9900000002 192671.55000000075)
2476,ap_0301597,101,True,False,False,False,1,0.048238191699009274,442340.1299999999,198864.0399999991,POINT (442340.1299999999 198864.0399999991)
2477,ap_0301598,33,True,False,False,False,1,0.07747079512309284,442389.1500000004,193163.98000000045,POINT (442389.1500000004 193163.98000000045)
2478,ap_0301599,68,True,False,False,False,1,0.0,442440.0599999996,196054.58999999985,POINT (442440.0599999996 196054.58999999985)
2479,ap_0301600,33,True,False,False,False,1,0.0,442443.4500000002,193220.5399999991,POINT (442443.4500000002 193220.5399999991)
2480,ap_0301601,68,True,False,False,False,1,0.0,442454.54000000004,196029.30000000075,POINT (442454.54000000004 196029.30000000075)
2481,ap_0301602,68,True,False,False,False,1,0.12225144142883537,442514.5999999996,196074.0700000003,POINT (442514.5999999996 196074.0700000003)
2482,ap_0301603,70,True,False,False,False,1,0.0,442915.1900000004,196286.01999999955,POINT (442915.1900000004 196286.01999999955)
2483,ap_0301605,69,True,False,False,False,1,0.14600600238575137,444042.6500000004,197111.1799999997,POINT (444042.6500000004 197111.1799999997)
2484,ap_0301606,69,True,False,False,False,1,0.0,444053.9299999997,196840.51999999955,POINT (444053.9299999997 196840.51999999955)
2485,ap_0301611,75,True,False,False,False,1,0.16544610610763302,445059.0700000003,196787.2100000009,POINT (445059.0700000003 196787.2100000009)
2486,ap_0301612,75,True,False,False,False,1,0.4253087761944096,445065.0,196718.5700000003,POINT (445065 196718.5700000003)
2487,ap_0301613,75,True,False,False,False,1,0.506951674651671,445174.5099999998,196831.13000000082,POINT (445174.5099999998 196831.13000000082)
2488,ap_0301614,75,True,False,False,False,1,0.4358109601146011,445221.4500000002,196769.6799999997,POINT (445221.4500000002 196769.6799999997)
2489,ap_0301615,75,True,False,False,False,1,0.0,445281.66000000015,196818.11999999918,POINT (445281.66000000015 196818.11999999918)
2490,ap_0301616,75,True,False,False,False,1,49.015776573197094,445329.9900000002,196786.41000000015,POINT (445329.9900000002 196786.41000000015)
2491,ap_0301652,34,True,False,False,False,1,0.0,446853.1699999999,192261.52999999933,POINT (446853.1699999999 192261.52999999933)
2492,ap_0301653,34,True,False,False,False,1,0.0,448553.5999999996,192395.49000000022,POINT (448553.5999999996 192395.49000000022)
2493,ap_0301654,34,True,False,False,False,1,0.12112753981381559,448514.9000000004,192407.08999999985,POINT (448514.9000000004 192407.08999999985)
2494,ap_0301655,35,True,False,False,False,1,0.0,448763.48000000045,192440.22000000067,POINT (448763.48000000045 192440.22000000067)
2495,ap_0301662,34,True,False,False,False,1,0.3502338586596936,447960.4000000004,193829.65000000037,POINT (447960.4000000004 193829.65000000037)
2496,ap_0301663,34,True,False,False,False,1,0.3763110416896216,447960.28000000026,193830.34999999963,POINT (447960.28000000026 193830.34999999963)
2497,ap_0301664,48,True,False,False,False,1,0.0,447457.45999999996,193858.7100000009,POINT (447457.45999999996 193858.7100000009)
2498,ap_0301665,48,True,False,False,False,1,0.0,447453.11000000034,193867.94999999925,POINT (447453.11000000034 193867.94999999925)
2499,ap_0301666,48,True,False,False,False,1,0.2599999997764826,447452.13999999966,193868.25999999978,POINT (447452.13999999966 193868.25999999978)
2500,ap_0301667,48,True,False,False,False,1,0.0,448033.48000000045,194128.25999999978,POINT (448033.48000000045 194128.25999999978)
2501,ap_0301668,48,True,False,False,False,1,0.42908135707521006,448026.4900000002,194133.66999999993,POINT (448026.4900000002 194133.66999999993)
2502,ap_0301669,48,True,False,False,False,1,0.19234681482880236,448029.78000000026,194150.15000000037,POINT (448029.78000000026 194150.15000000037)
2503,ap_0301670,48,True,False,False,False,1,0.3399999998509884,448072.66000000015,194164.33999999985,POINT (448072.66000000015 194164.33999999985)
2504,ap_0301671,48,True,False,False,False,1,0.01611634428752156,448186.9900000002,194175.98000000045,POINT (448186.9900000002 194175.98000000045)
2505,ap_0301673,48,True,False,False,False,1,0.17365748786199933,447768.4299999997,194378.26999999955,POINT (447768.4299999997 194378.26999999955)
2506,ap_0301674,48,True,False,False,False,1,0.10521127150868315,447685.3700000001,195063.81000000052,POINT (447685.3700000001 195063.81000000052)
2507,ap_0301675,48,True,False,False,False,1,0.046933487997245504,448463.8700000001,195695.26999999955,POINT (448463.8700000001 195695.26999999955)
2508,ap_0301676,48,True,False,False,False,1,0.05528656076678264,448501.6900000004,195698.58000000007,POINT (448501.6900000004 195698.58000000007)
2509,ap_0301677,48,True,False,False,False,1,0.0,448489.79000000004,195732.5,POINT (448489.79000000004 195732.5)
2510,ap_0301678,77,True,False,False,False,1,0.0,448348.3300000001,196047.76999999955,POINT (448348.3300000001 196047.76999999955)
2511,ap_0301679,82,True,False,False,False,1,0.44315665183517466,449096.21999999974,196110.5399999991,POINT (449096.21999999974 196110.5399999991)
2512,ap_0301680,77,True,False,False,False,1,0.5078165931003548,448404.48000000045,196134.26999999955,POINT (448404.48000000045 196134.26999999955)
2513,ap_0301681,82,True,False,False,False,1,0.33847550225701356,449106.9400000004,196137.33999999985,POINT (449106.9400000004 196137.33999999985)
2514,ap_0301683,18,True,False,False,False,1,0.12589193958545264,453051.6699999999,190872.91000000015,POINT (453051.6699999999 190872.91000000015)
2515,ap_0301684,18,True,False,False,False,1,0.0,452944.7999999998,190874.16000000015,POINT (452944.7999999998 190874.16000000015)
2516,ap_0301685,18,True,False,False,False,1,0.0,452950.5,190883.8200000003,POINT (452950.5 190883.8200000003)
2517,ap_0301686,18,True,False,False,False,1,0.0,452811.3200000003,190893.99000000022,POINT (452811.3200000003 190893.99000000022)
2518,ap_0301687,18,True,False,False,False,1,0.0,453063.88999999966,190898.31000000052,POINT (453063.88999999966 190898.31000000052)
2519,ap_0301688,18,True,False,False,False,1,9.700957313665056,452809.3499999996,190904.16000000015,POINT (452809.3499999996 190904.16000000015)
2520,ap_0301689,18,True,False,False,False,1,0.1780000001192093,453224.0499999998,190906.76999999955,POINT (453224.0499999998 190906.76999999955)
2521,ap_0301690,18,True,False,False,False,1,0.0,452818.1299999999,190914.1400000006,POINT (452818.1299999999 190914.1400000006)
2522,ap_0301692,18,True,False,False,False,1,0.2439999992027879,453214.13999999966,190970.80000000075,POINT (453214.13999999966 190970.80000000075)
2523,ap_0301694,18,True,False,False,False,1,0.15124706892111398,453208.9199999999,191005.1400000006,POINT (453208.9199999999 191005.1400000006)
2524,ap_0301695,18,True,False,False,False,1,0.29546573369076706,453179.8799999999,191012.73000000045,POINT (453179.8799999999 191012.73000000045)
2525,ap_0301696,18,True,False,False,False,1,0.35999999940395355,453208.8200000003,191016.6400000006,POINT (453208.8200000003 191016.6400000006)
2526,ap_0301697,18,True,False,False,False,1,0.4693588240906343,453102.53000000026,191078.72000000067,POINT (453102.53000000026 191078.72000000067)
2527,ap_0301698,18,True,False,False,False,1,0.0,453152.5999999996,191119.56000000052,POINT (453152.5999999996 191119.56000000052)
2528,ap_0301699,18,True,False,False,False,1,0.0,452833.76999999955,191119.69999999925,POINT (452833.76999999955 191119.69999999925)
2529,ap_0301700,18,True,False,False,False,1,0.050596442020795565,452746.9000000004,191166.8599999994,POINT (452746.9000000004 191166.8599999994)
2530,ap_0301701,18,True,False,False,False,1,0.04247292115819496,452738.3300000001,191175.40000000037,POINT (452738.3300000001 191175.40000000037)
2531,ap_0301702,17,True,False,False,False,1,0.09899494978758515,452698.0099999998,191206.84999999963,POINT (452698.0099999998 191206.84999999963)
2532,ap_0301703,18,True,False,False,False,1,0.0,453136.63999999966,191219.09999999963,POINT (453136.63999999966 191219.09999999963)
2533,ap_0301704,18,True,False,False,False,1,0.6155485352649804,453405.4199999999,191226.55000000075,POINT (453405.4199999999 191226.55000000075)
2534,ap_0301705,18,True,False,False,False,1,0.4304150106633201,453023.29000000004,191249.34999999963,POINT (453023.29000000004 191249.34999999963)
2535,ap_0301706,18,True,False,False,False,1,0.1228892969808904,453431.2599999998,191291.41999999993,POINT (453431.2599999998 191291.41999999993)
2536,ap_0301707,18,True,False,False,False,1,0.49861963230007206,452943.4199999999,191297.44999999925,POINT (452943.4199999999 191297.44999999925)
2537,ap_0301708,18,True,False,False,False,1,0.20226822606496253,452931.11000000034,191304.16999999993,POINT (452931.11000000034 191304.16999999993)
2538,ap_0301709,18,True,False,False,False,1,0.02221329860412986,452913.98000000045,191306.99000000022,POINT (452913.98000000045 191306.99000000022)
2539,ap_0301710,18,True,False,False,False,1,0.223606797749979,452912.83999999985,191308.8200000003,POINT (452912.83999999985 191308.8200000003)
2540,ap_0301711,18,True,False,False,False,1,0.36535137450454047,453446.38999999966,191339.06000000052,POINT (453446.38999999966 191339.06000000052)
2541,ap_0301712,17,True,False,False,False,1,0.2828427120794923,452630.6900000004,191351.08999999985,POINT (452630.6900000004 191351.08999999985)
2542,ap_0301713,18,True,False,False,False,1,0.032574822656696215,453467.8799999999,191408.66000000015,POINT (453467.8799999999 191408.66000000015)
2543,ap_0301714,18,True,False,False,False,1,0.524432769724566,452956.5499999998,190517.50999999978,POINT (452956.5499999998 190517.50999999978)
2544,ap_0301715,18,True,False,False,False,1,0.0,453025.6500000004,190543.7899999991,POINT (453025.6500000004 190543.7899999991)
2545,ap_0301716,18,True,False,False,False,1,0.0,453145.2599999998,190550.16000000015,POINT (453145.2599999998 190550.16000000015)
2546,ap_0301717,18,True,False,False,False,1,0.04510671043886354,453143.51999999955,190567.94999999925,POINT (453143.51999999955 190567.94999999925)
2547,ap_0301718,18,True,False,False,False,1,0.0,453215.04000000004,190573.09999999963,POINT (453215.04000000004 190573.09999999963)
2548,ap_0301719,18,True,False,False,False,1,0.36999999938180317,453258.3499999996,190581.11999999918,POINT (453258.3499999996 190581.11999999918)
2549,ap_0301720,18,True,False,False,False,1,0.05434846896967864,453075.9500000002,190585.8599999994,POINT (453075.9500000002 190585.8599999994)
2550,ap_0301721,18,True,False,False,False,1,0.17204650485149903,453075.13999999966,190594.90000000037,POINT (453075.13999999966 190594.90000000037)
2551,ap_0301722,18,True,False,False,False,1,0.0,453323.03000000026,190610.36999999918,POINT (453323.03000000026 190610.36999999918)
2552,ap_0301723,18,True,False,False,False,1,0.0,453369.3700000001,190610.41999999993,POINT (453369.3700000001 190610.41999999993)
2553,ap_0301725,18,True,False,False,False,1,0.3747665942132627,453073.6299999999,190663.16000000015,POINT (453073.6299999999 190663.16000000015)
2554,ap_0301726,18,True,False,False,False,1,0.274116763784079,453325.3200000003,190663.65000000037,POINT (453325.3200000003 190663.65000000037)
2555,ap_0301727,18,True,False,False,False,1,0.44384682053255436,453072.1699999999,190672.58999999985,POINT (453072.1699999999 190672.58999999985)
2556,ap_0301728,18,True,False,False,False,1,0.14615384632578263,453094.01999999955,190731.15000000037,POINT (453094.01999999955 190731.15000000037)
2557,ap_0301729,18,True,False,False,False,1,0.0,453200.3300000001,190741.49000000022,POINT (453200.3300000001 190741.49000000022)
2558,ap_0301730,18,True,False,False,False,1,0.0,453195.0599999996,190763.98000000045,POINT (453195.0599999996 190763.98000000045)
2559,ap_0301731,18,True,False,False,False,1,0.0,453225.51999999955,190763.99000000022,POINT (453225.51999999955 190763.99000000022)
2560,ap_0301732,18,True,False,False,False,1,0.20571825391332066,453070.0599999996,190777.25999999978,POINT (453070.0599999996 190777.25999999978)
2561,ap_0301733,18,True,False,False,False,1,0.0,452809.1900000004,190784.4299999997,POINT (452809.1900000004 190784.4299999997)
2562,ap_0301734,18,True,False,False,False,1,0.43133513610232554,453066.1799999997,190790.5700000003,POINT (453066.1799999997 190790.5700000003)
2563,ap_0301735,18,True,False,False,False,1,0.47186924459572166,453252.45999999996,190810.13000000082,POINT (453252.45999999996 190810.13000000082)
2564,ap_0301736,18,True,False,False,False,1,0.10440306453960563,453038.9000000004,190817.02999999933,POINT (453038.9000000004 190817.02999999933)
2565,ap_0301737,18,True,False,False,False,1,13.153587715743845,452909.8200000003,190835.66999999993,POINT (452909.8200000003 190835.66999999993)
2566,ap_0301738,18,True,False,False,False,1,0.3676955259009033,453119.1799999997,190839.33999999985,POINT (453119.1799999997 190839.33999999985)
2567,ap_0301739,18,True,False,False,False,1,0.13555759729814468,453135.0099999998,190842.6099999994,POINT (453135.0099999998 190842.6099999994)
2568,ap_0301740,18,True,False,False,False,1,9.894993682891494,452886.21999999974,190846.05000000075,POINT (452886.21999999974 190846.05000000075)
2569,ap_0301741,18,True,False,False,False,1,0.0,452917.70999999996,190846.23000000045,POINT (452917.70999999996 190846.23000000045)
2570,ap_0301742,18,True,False,False,False,1,0.0,452872.86000000034,190852.27999999933,POINT (452872.86000000034 190852.27999999933)
2571,ap_0301743,18,True,False,False,False,1,0.0,452908.25,190853.49000000022,POINT (452908.25 190853.49000000022)
2572,ap_0301744,18,True,False,False,False,1,0.0,453250.63999999966,190871.0,POINT (453250.63999999966 190871)
2573,ap_0301745,17,True,False,False,False,1,0.4947726755349122,451407.8799999999,190145.48000000045,POINT (451407.8799999999 190145.48000000045)
2574,ap_0301746,17,True,False,False,False,1,0.049999999813735485,452037.9500000002,190156.4299999997,POINT (452037.9500000002 190156.4299999997)
2575,ap_0301747,17,True,False,False,False,1,0.0,452036.41000000015,190163.75999999978,POINT (452036.41000000015 190163.75999999978)
2576,ap_0301748,17,True,False,False,False,1,0.31971639474006874,451679.8300000001,190179.68999999948,POINT (451679.8300000001 190179.68999999948)
2577,ap_0301749,17,True,False,False,False,1,0.24000000022351742,451477.8099999996,190290.24000000022,POINT (451477.8099999996 190290.24000000022)
2578,ap_0301750,17,True,False,False,False,1,0.2599999997764826,451477.1500000004,190290.25999999978,POINT (451477.1500000004 190290.25999999978)
2579,ap_0301751,17,True,False,False,False,1,0.15791708225411938,451627.0999999996,190304.16999999993,POINT (451627.0999999996 190304.16999999993)
2580,ap_0301752,17,True,False,False,False,1,0.0,451653.79000000004,190306.6799999997,POINT (451653.79000000004 190306.6799999997)
